row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,348.774.572.608,310.795.724.791,348774572608.0,310795724791.0
Tạm ứng lợi nhuận được chia từ hợp tác kinh doanh,Tạm ứng lợi nhuận được chia từ hợp tác kinh doanh,Tạm ứng lợi nhuận được chia từ hợp tác kinh doanh,116.288.584.457,77.186.043.598,116288584457.0,77186043598.0
"Lệ phí trước bạ, phí bảo trì chung cư","Lệ phí trước bạ, phí bảo trì chung cư","Lệ phí trước bạ, phí bảo trì chung cư",64.649.068.187,50.043.227.956,64649068187.0,50043227956.0
"Phải trả chi phí đến bù, giải tỏa","Phải trả chi phí đến bù, giải tỏa","Phải trả chi phí đến bù, giải tỏa",32.477.783.890,36.228.655.209,32477783890.0,36228655209.0
Nhận đặt cọc từ khách hàng,Nhận đặt cọc từ khách hàng,Nhận đặt cọc từ khách hàng,20.550.000.000,-,20550000000.0,
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",8.661.791.326,9.190.907.500,8661791326.0,9190907500.0
Phải trả Ông Phan Văn Bình,Phải trả Ông Phan Văn Bình,Phải trả Ông Phan Văn Bình,68.535.809.188,98.535.809.188,68535809188.0,98535809188.0
Khác,Khác,Khác,37.611.535.560,39.611.081.340,37611535560.0,39611081340.0
Dài hạn,Dài hạn,Dài hạn,20.428.400.000,1.443.624.500,20428400000.0,1443624500.0
Nhận góp vốn từ Hợp tác Kinh doanh các dự án bất động sản,Nhận góp vốn từ Hợp tác Kinh doanh các dự án bất động sản,Nhận góp vốn từ Hợp tác Kinh doanh các dự án bất động sản,19.600.000.000,-,19600000000.0,
"Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",828.400.000,1.443.624.500,828400000.0,1443624500.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,369.202.972.608,312.239.349.291,369202972608.0,312239349291.0
