row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > (140.905.985.960) > 734.834.226.232,Năm trước > 531.921.592.408 > 202.909.697.337,numeric__CHỈ TIÊU > Lưu chuyển tiền và tương đương tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > (140.905.985.960) > 734.834.226.232,numeric__Năm trước > 531.921.592.408 > 202.909.697.337
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,226.285,2.936.487,,,226285.0,2936487.0
70,70,70,Tiền và tương đương tiền cuối năm,4,593.928.466.557,734.834.226.232,,4.0,593928466557.0,734834226232.0
