row_label_raw,row_label_full,col_0,1/1/2019Giá trị ghi sổ/Số có khả năngtrả nợVND,Biến động trong năm > VayVND,Biến động trong năm > Hoàn trảVND,Biến động trong năm > Phân loại lại sang vaydài hạnVND,31/12/2019Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__1/1/2019Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__Biến động trong năm > VayVND,numeric__Biến động trong năm > Hoàn trảVND,numeric__Biến động trong năm > Phân loại lại sang vaydài hạnVND,numeric__31/12/2019Giá trị ghi sổ/Số có khả năngtrả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,-,461.688.600.360,(93.158.600.360),-,368.530.000.000,,461688600360.0,-93158600360.0,,368530000000.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,2.419.754.495.481,-,-,(2.419.754.495.481),-,2419754495481.0,,,-2419754495481.0,
,,,2.419.754.495.481,461.688.600.360,(93.158.600.360),(2.419.754.495.481),368.530.000.000,2419754495481.0,461688600360.0,-93158600360.0,-2419754495481.0,368530000000.0
