row_label_raw,row_label_full,col_0,Công ty TNHH MNS Feed VND,Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế VND,Khác VND,Tổng VND,numeric__Công ty TNHH MNS Feed VND,numeric__Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế VND,numeric__Khác VND,numeric__Tổng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.111.990.000.000,2.981.563.422.729,897.200.000,6.094.450.622.729,3111990000000.0,2981563422729.0,897200000.0,6094450622729.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,600.000.000.000,-,600.000.000.000,,600000000000.0,,600000000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,3.111.990.000.000,3.581.563.422.729,897.200.000,6.694.450.622.729,3111990000000.0,3581563422729.0,897200000.0,6694450622729.0
