row_label_raw,row_label_full,col_0,31/12/2019 và 1/1/2019,31/12/2019 và 1/1/2019_1,31/12/2019 và 1/1/2019_2,numeric__31/12/2019 và 1/1/2019,numeric__31/12/2019 và 1/1/2019_1,numeric__31/12/2019 và 1/1/2019_2
,,,% sở hữu,% quyền biểu quyết,Giá gốc VND,,,
Công ty TNHH MNS Meat,Công ty TNHH MNS Meat,Công ty TNHH MNS Meat,"0,001%",-,10.889.000,1e-05,,10889000.0
Đầu tư khác (*),Đầu tư khác (*),Đầu tư khác (*),-,-,175.543.000.000,,,175543000000.0
,,,,,175.553.889.000,,,175553889000.0
