row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2018 VND,2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2018 VND,numeric__2017 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
"Tiền chi mua tài sản cố định, bắt động sản đầu tư và tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua tài sản cố định, bắt động sản đầu tư và tài sản dài hạn khác","Tiền chi mua tài sản cố định, bắt động sản đầu tư và tài sản dài hạn khác",21,,(55.221.648.004),(99.125.153.264),21.0,,-55221648004.0,-99125153264.0
Tiền thu từ thanh lý tài sản cố định và bắt động sản đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định và bắt động sản đầu tư,Tiền thu từ thanh lý tài sản cố định và bắt động sản đầu tư,22,,397.849.517.171,40.876.363.636,22.0,,397849517171.0,40876363636.0
Tiền chi cho tiền gửi có kỳ hạn tại ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho tiền gửi có kỳ hạn tại ngân hàng,Tiền chi cho tiền gửi có kỳ hạn tại ngân hàng,23,,(181.431.553.758),(252.409.051.403),23.0,,-181431553758.0,-252409051403.0
Tiền chi cho vay các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay các đơn vị khác,Tiền chi cho vay các đơn vị khác,23,,(2.555.276.862.635),(2.376.970.966.328),23.0,,-2555276862635.0,-2376970966328.0
Tiền thu hồi tiền gửi có kỳ hạn tại ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi tiền gửi có kỳ hạn tại ngân hàng,Tiền thu hồi tiền gửi có kỳ hạn tại ngân hàng,24,,169.194.421.667,178.698.161.709,24.0,,169194421667.0,178698161709.0
Tiền thu hồi từ cho vay các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi từ cho vay các đơn vị khác,Tiền thu hồi từ cho vay các đơn vị khác,24,,1.945.737.535.174,2.367.375.000.000,24.0,,1945737535174.0,2367375000000.0
Tiền chi mua công ty con,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua công ty con,Tiền chi mua công ty con,25,,(834.079.300.000),-,25.0,,-834079300000.0,
Tiền chi đầu tư góp vốn vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,,(631.937.620.000),(690.383.472.088),25.0,,-631937620000.0,-690383472088.0
Tiền thu hồi từ thanh lý các khoản đầu tư vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi từ thanh lý các khoản đầu tư vào các đơn vị khác,Tiền thu hồi từ thanh lý các khoản đầu tư vào các đơn vị khác,25,,172.073.397.000,95.129.657.242,25.0,,172073397000.0,95129657242.0
Tiền thu lãi cho vay và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi cho vay và cổ tức,Tiền thu lãi cho vay và cổ tức,26,,298.842.283.929,174.673.014.957,26.0,,298842283929.0,174673014957.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,,(1.274.249.829.456),(562.136.445.539),30.0,,-1274249829456.0,-562136445539.0
