row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,numeric__Công cụ và dụng cụ VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.865.011.746,4865011746.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,12.217.070.719,12217070719.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(7.340.621.048),-7340621048.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,9.741.461.417,9741461417.0
