row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2018,Địa chỉ,Số lượng cổ phần,% sở hữu,% quyền biểu quyết,Giá gốc VND,Dự phòng giảm giá giá trị đầu tư VND,Giá trị hợp lý VND,numeric__Địa chỉ,numeric__Số lượng cổ phần,numeric__% sở hữu,numeric__% quyền biểu quyết,numeric__Giá gốc VND,numeric__Dự phòng giảm giá giá trị đầu tư VND,numeric__Giá trị hợp lý VND
Công ty TNHH MTV TTC Land Retail Management (g)Công ty CP Đầu tư BDS TTC Land Long An (h),Công ty TNHH MTV TTC Land Retail Management (g)Công ty CP Đầu tư BDS TTC Land Long An (h),Công ty TNHH MTV TTC Land Retail Management (g)Công ty CP Đầu tư BDS TTC Land Long An (h),"253 Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh KCN Tân Kim mở rộng, Áp Tân Phước, Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An",-,"100,00%","100,00%",700.000.000,-,(*),,,1.0,1.0,700000000.0,,
Công ty TNHH MTV TTC Land Retail Management (g)Công ty CP Đầu tư BDS TTC Land Long An (h),Công ty TNHH MTV TTC Land Retail Management (g)Công ty CP Đầu tư BDS TTC Land Long An (h),Công ty TNHH MTV TTC Land Retail Management (g)Công ty CP Đầu tư BDS TTC Land Long An (h),"253 Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh KCN Tân Kim mở rộng, Áp Tân Phước, Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An",5.000.000,"0,10%","98,00%",50.000.000,(8.566.493),(*),,5000000.0,0.001,0.98,50000000.0,-8566493.0,
Công ty TNHH MTV TTC Land Retail Management (g)Công ty CP Đầu tư BDS TTC Land Long An (h),Công ty TNHH MTV TTC Land Retail Management (g)Công ty CP Đầu tư BDS TTC Land Long An (h),Công ty TNHH MTV TTC Land Retail Management (g)Công ty CP Đầu tư BDS TTC Land Long An (h),"253 Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh KCN Tân Kim mở rộng, Áp Tân Phước, Xã Tân Kim, Huyện Cần Giuộc, Tỉnh Long An",,,,2.342.307.559.411,(124.918.810.337),,,,,,2342307559411.0,-124918810337.0,
Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,"621 Phạm Văn Chí, Phường 7, Quận 6, Thành phố Hồ Chí Minh62 Trần Huy Liệu, Quận Phú Nhuận, Thành phố Hồ Chí MinhÁp An Hội, Xã An Hòa, Huyện Tràng Bàng, Tỉnh Tây Ninh253 Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh",2.985.820,"21,33%","21,33%",34.516.744.137,-,(*),,2985820.0,0.2133,0.2133,34516744137.0,,
Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,"621 Phạm Văn Chí, Phường 7, Quận 6, Thành phố Hồ Chí Minh62 Trần Huy Liệu, Quận Phú Nhuận, Thành phố Hồ Chí MinhÁp An Hội, Xã An Hòa, Huyện Tràng Bàng, Tỉnh Tây Ninh253 Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh",1.180.000,"60,00%","60,00%",11.800.000.000,-,(*),,1180000.0,0.6,0.6,11800000000.0,,
Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,"621 Phạm Văn Chí, Phường 7, Quận 6, Thành phố Hồ Chí Minh62 Trần Huy Liệu, Quận Phú Nhuận, Thành phố Hồ Chí MinhÁp An Hội, Xã An Hòa, Huyện Tràng Bàng, Tỉnh Tây Ninh253 Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh",19.527.468,"39,05%","39,05%",488.186.700.000,-,(*),,19527468.0,0.39049999999999996,0.39049999999999996,488186700000.0,,
Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,"621 Phạm Văn Chí, Phường 7, Quận 6, Thành phố Hồ Chí Minh62 Trần Huy Liệu, Quận Phú Nhuận, Thành phố Hồ Chí MinhÁp An Hội, Xã An Hòa, Huyện Tràng Bàng, Tỉnh Tây Ninh253 Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh",100.000,"99,55%","50,00%",1.000.000.000,(703.333.532),(*),,100000.0,0.9954999999999999,0.5,1000000000.0,-703333532.0,
Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,Công ty liên kếtCông ty Cổ phần Bao bì và Kho bãi Bình Tây (i)Công ty Cổ phần Đầu tư Địa ốc Kim ThànhCông ty Cổ phần Khu Công nghiệp Thành Thành CôngCông ty Cổ phần Đầu tư SVG,"621 Phạm Văn Chí, Phường 7, Quận 6, Thành phố Hồ Chí Minh62 Trần Huy Liệu, Quận Phú Nhuận, Thành phố Hồ Chí MinhÁp An Hội, Xã An Hòa, Huyện Tràng Bàng, Tỉnh Tây Ninh253 Hoàng Văn Thụ, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh",,,,535.503.444.137,(703.333.532),,,,,,535503444137.0,-703333532.0,
