row_label_raw,row_label_full,col_0,Số ngày quá hạn,Tại ngày 31/12/2018 và 1/1/2018 > Giá gốc VND,Tại ngày 31/12/2018 và 1/1/2018 > Dự phòng VND,Tại ngày 31/12/2018 và 1/1/2018 > Giá trị có thể thu hồi VND,numeric__Số ngày quá hạn,numeric__Tại ngày 31/12/2018 và 1/1/2018 > Giá gốc VND,numeric__Tại ngày 31/12/2018 và 1/1/2018 > Dự phòng VND,numeric__Tại ngày 31/12/2018 và 1/1/2018 > Giá trị có thể thu hồi VND
Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,,,,
- Công ty TNHH Xây dựng Á Đông Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Óc Việt R.E.M.A.X,Nợ quá hạn > - Công ty TNHH Xây dựng Á Đông Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Óc Việt R.E.M.A.X,- Công ty TNHH Xây dựng Á Đông Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Óc Việt R.E.M.A.X,Hơn 5 năm,36.219.590.000,36.219.590.000,-,,36219590000.0,36219590000.0,
- Công ty TNHH Xây dựng Á Đông Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Óc Việt R.E.M.A.X,Nợ quá hạn > - Công ty TNHH Xây dựng Á Đông Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Óc Việt R.E.M.A.X,- Công ty TNHH Xây dựng Á Đông Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Óc Việt R.E.M.A.X,Hơn 5 năm,50.000.000.000,50.000.000.000,-,,50000000000.0,50000000000.0,
- Công ty TNHH Xây dựng Á Đông Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Óc Việt R.E.M.A.X,Nợ quá hạn > - Công ty TNHH Xây dựng Á Đông Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Óc Việt R.E.M.A.X,- Công ty TNHH Xây dựng Á Đông Công ty TNHH Thương mại - Dịch vụ Kinh doanh Địa Óc Việt R.E.M.A.X,,86.219.590.000,86.219.590.000,-,,86219590000.0,86219590000.0,
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,,,
Dự phòng phải thu khó đòi – ngắn hạn,Trong đó: > Dự phòng phải thu khó đòi – ngắn hạn,Dự phòng phải thu khó đòi – ngắn hạn,,,86.219.590.000,-,,,86219590000.0,
