row_label_raw,row_label_full,col_0,Ngắn hạn,Ngắn hạn_1,Dài hạn,Dài hạn_1,numeric__Ngắn hạn,numeric__Ngắn hạn_1,numeric__Dài hạn,numeric__Dài hạn_1
,,,2018VND,2017VND,2018VND,2017VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,738.089.204.282,810.064.204.282,118.000.000.000,30.000.000.000,738089204282.0,810064204282.0,118000000000.0,30000000000.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,2.536.525.692.000,1.842.400.000.000,20.061.397.275,541.000.000.000,2536525692000.0,1842400000000.0,20061397275.0,541000000000.0
Thu hồi trong năm,Thu hồi trong năm,Thu hồi trong năm,(1.945.554.201.837),(1.914.375.000.000),(183.333.337),(453.000.000.000),-1945554201837.0,-1914375000000.0,-183333337.0,-453000000000.0
Phân loại lại,Phân loại lại,Phân loại lại,118.000.000.000,-,(118.000.000.000),-,118000000000.0,,-118000000000.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.447.060.694.445,738.089.204.282,19.878.063.938,118.000.000.000,1447060694445.0,738089204282.0,19878063938.0,118000000000.0
