row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,1/1/2018,1/1/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__1/1/2018,numeric__1/1/2018_1
,,,Giá gốc VND,Số có khả năng trả nợ VND,Giá gốc VND,Số có khả năng trả nợ VND,,,,
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,,,
Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Các công ty con > Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,21.229.329.516,21.229.329.516,2.334.613.942,2.334.613.942,21229329516.0,21229329516.0,2334613942.0,2334613942.0
Công ty TNHH Quản lý Dịch vụ Địa ốc Sài Gòn Thương Tín,Các công ty con > Công ty TNHH Quản lý Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty TNHH Quản lý Dịch vụ Địa ốc Sài Gòn Thương Tín,8.108.562.531,8.108.562.531,3.796.327.322,3.796.327.322,8108562531.0,8108562531.0,3796327322.0,3796327322.0
Công ty Cổ phần Thương Tín Tàu Cuốc,Các công ty con > Công ty Cổ phần Thương Tín Tàu Cuốc,Công ty Cổ phần Thương Tín Tàu Cuốc,-,-,2.151.040.100,2.151.040.100,,,2151040100.0,2151040100.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,,
Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Các bên liên quan khác > Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,45.925.218.918,45.925.218.918,85.978.322.776,85.978.322.776,45925218918.0,45925218918.0,85978322776.0,85978322776.0
Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh Phát,Các bên liên quan khác > Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh Phát,11.151.238.815,11.151.238.815,-,-,11151238815.0,11151238815.0,,
Công ty Cổ phần Đầu tư Thành Thành Công,Các bên liên quan khác > Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,4.291.287.737,4.291.287.737,646.587.700,646.587.700,4291287737.0,4291287737.0,646587700.0,646587700.0
Công ty Cổ Phần Du Lịch Thành Thành Công,Các bên liên quan khác > Công ty Cổ Phần Du Lịch Thành Thành Công,Công ty Cổ Phần Du Lịch Thành Thành Công,741.090.703,741.090.703,-,-,741090703.0,741090703.0,,
Công ty Cổ phần Thành Thành Nam,Các bên liên quan khác > Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,778.246.600,778.246.600,-,-,778246600.0,778246600.0,,
Công ty TNHH Sản xuất Kinh Doanh Hai Thành,Các bên liên quan khác > Công ty TNHH Sản xuất Kinh Doanh Hai Thành,Công ty TNHH Sản xuất Kinh Doanh Hai Thành,593.785.757,593.785.757,6.535.450.799,6.535.450.799,593785757.0,593785757.0,6535450799.0,6535450799.0
Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Các bên liên quan khác > Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,-,-,3.024.889.772,3.024.889.772,,,3024889772.0,3024889772.0
Công ty Cổ phần May Tiến Phát,Các bên liên quan khác > Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,-,-,142.840.068.160,142.840.068.160,,,142840068160.0,142840068160.0
