row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,4.163.275.803.149,3.369.047.945.707,400.0,,4163275803149.0,3369047945707.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,410,23,4.163.275.803.149,3.369.047.945.707,410.0,23.0,4163275803149.0,3369047945707.0
Vốn cổ phần,Vốn cổ phần,Vốn cổ phần,411,24,3.392.226.750.000,2.438.724.240.000,411.0,24.0,3392226750000.0,2438724240000.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,,333.261.184.101,333.441.184.101,412.0,,333261184101.0,333441184101.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,415,,(11.890.000),(11.890.000),415.0,,-11890000.0,-11890000.0
Quỹ đầu tư và phát triển,Quỹ đầu tư và phát triển,Quỹ đầu tư và phát triển,418,25,126.150.474.390,106.127.077.647,418.0,25.0,126150474390.0,106127077647.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,420,25,24.890.292.522,24.890.292.522,420.0,25.0,24890292522.0,24890292522.0
LNST chưa phân phối,LNST chưa phân phối,LNST chưa phân phối,421,,286.758.992.136,465.877.041.437,421.0,,286758992136.0,465877041437.0
- LNST chưa phân phối đến cuối năm trước,- LNST chưa phân phối đến cuối năm trước,- LNST chưa phân phối đến cuối năm trước,421,,,,421.0,,,
- LNST chưa phân phối đến cuối năm trước,- LNST chưa phân phối đến cuối năm trước,- LNST chưa phân phối đến cuối năm trước,a,,203.941.437.951,265.643.074.005,,,203941437951.0,265643074005.0
- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,421b,,82.817.554.185,200.233.967.432,,,82817554185.0,200233967432.0
TỔNG NGUỒN VỐN(440 = 300 + 400),TỔNG NGUỒN VỐN(440 = 300 + 400),TỔNG NGUỒN VỐN(440 = 300 + 400),440,,9.873.522.676.578,8.042.409.903.350,440.0,,9873522676578.0,8042409903350.0
