row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Cổ tức, lợi nhuận đã công bố","Cổ tức, lợi nhuận đã công bố","Cổ tức, lợi nhuận đã công bố",335.242.771.000,339.336.610.500,335242771000.0,339336610500.0
"Cổ tức bằng cổ phiếu (0,1 cổ phần/1 cổ phần hiện hữu)","Cổ tức bằng cổ phiếu (0,1 cổ phần/1 cổ phần hiện hữu)","Cổ tức bằng cổ phiếu (0,1 cổ phần/1 cổ phần hiện hữu)",104.763.911.000,-,104763911000.0,
"Cổ tức bằng cổ phiếu (0,15 cổ phần/1 cổ phần hiện hữu)","Cổ tức bằng cổ phiếu (0,15 cổ phần/1 cổ phần hiện hữu)","Cổ tức bằng cổ phiếu (0,15 cổ phần/1 cổ phần hiện hữu)",-,136.640.830.000,,136640830000.0
Tạm ứng cổ tức bằng tiền (2.000 VND/1 cổ phần),Tạm ứng cổ tức bằng tiền (2.000 VND/1 cổ phần),Tạm ứng cổ tức bằng tiền (2.000 VND/1 cổ phần),230.478.860.000,-,230478860000.0,
Cổ tức bằng tiền (1.500 VND/1 cổ phần),Cổ tức bằng tiền (1.500 VND/1 cổ phần),Cổ tức bằng tiền (1.500 VND/1 cổ phần),-,202.695.780.500,,202695780500.0
"Cổ tức, lợi nhuận đã trả","Cổ tức, lợi nhuận đã trả","Cổ tức, lợi nhuận đã trả",332.155.798.400,331.899.495.500,332155798400.0,331899495500.0
"Cổ tức bằng cổ phiếu (0,1 cổ phần/1 cổ phần hiện hữu)","Cổ tức bằng cổ phiếu (0,1 cổ phần/1 cổ phần hiện hữu)","Cổ tức bằng cổ phiếu (0,1 cổ phần/1 cổ phần hiện hữu)",104.755.190.000,-,104755190000.0,
"Cổ tức bằng cổ phiếu (0,15 cổ phần/1 cổ phần hiện hữu)","Cổ tức bằng cổ phiếu (0,15 cổ phần/1 cổ phần hiện hữu)","Cổ tức bằng cổ phiếu (0,15 cổ phần/1 cổ phần hiện hữu)",-,136.640.830.000,,136640830000.0
Tạm ứng cổ tức bằng tiền năm 2021 (2.000 VND/1 cổ phần),Tạm ứng cổ tức bằng tiền năm 2021 (2.000 VND/1 cổ phần),Tạm ứng cổ tức bằng tiền năm 2021 (2.000 VND/1 cổ phần),219.963.493.400,-,219963493400.0,
Cổ tức bằng tiền năm 2020 (1.500 VND/1 cổ phần),Cổ tức bằng tiền năm 2020 (1.500 VND/1 cổ phần),Cổ tức bằng tiền năm 2020 (1.500 VND/1 cổ phần),7.437.115.000,195.258.665.500,7437115000.0,195258665500.0
