row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Thu nhập từ nhận hỗ trợ (*),Thu nhập từ nhận hỗ trợ (*),Thu nhập từ nhận hỗ trợ (*),26.000.000.000,-,26000000000.0,
Thu nhập từ chuyển nhượng tài sản cố định,Thu nhập từ chuyển nhượng tài sản cố định,Thu nhập từ chuyển nhượng tài sản cố định,14.288.415.120,-,14288415120.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,1.659.073.488,4.178.915.048,1659073488.0,4178915048.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,41.947.488.608,4.178.915.048,41947488608.0,4178915048.0
