row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,250.837.878.198,96.097.570.247,250837878198.0,96097570247.0
- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,- Người mua trả tiền trước khác,250.837.878.198,96.097.570.247,250837878198.0,96097570247.0
Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),73.484.689.726,88.057.681.762,73484689726.0,88057681762.0
Các bên liên quan trả tiền trước(Thuyết minh số 29),Các bên liên quan trả tiền trước(Thuyết minh số 29),Các bên liên quan trả tiền trước(Thuyết minh số 29),129.622.649.013,335.385.226.684,129622649013.0,335385226684.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,453.945.216.937,519.540.478.693,453945216937.0,519540478693.0
