row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền đầu năm,Thuyết minh,Năm nay > 11.738.824.273 > 114.543.457.888,Năm trước > 2.280.323.984 > 112.267.039.076,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > 11.738.824.273 > 114.543.457.888,numeric__Năm trước > 2.280.323.984 > 112.267.039.076
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(8.048.371),(3.905.172),,,-8048371.0,-3905172.0
70,70,70,Tiền cuối năm,4,126.274.233.790,114.543.457.888,,4.0,126274233790.0,114543457888.0
