row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,85.469.265.971,32.639.891.795,85469265971.0,32639891795.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,85.469.265.971,32.639.891.795,85469265971.0,32639891795.0
