row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Doanh thu cho thuê văn phòng,Ngắn hạn > Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,3.371.224.080,8.964.986.290,3371224080.0,8964986290.0
Thu nhập từ bồi thường di dôi chưa thực hiện từ công ty liên kết (*),Ngắn hạn > Thu nhập từ bồi thường di dôi chưa thực hiện từ công ty liên kết (*),Thu nhập từ bồi thường di dôi chưa thực hiện từ công ty liên kết (*),36.050.598.364,-,36050598364.0,
Doanh thu khác,Ngắn hạn > Doanh thu khác,Doanh thu khác,1.327.069.745,11.367.900.000,1327069745.0,11367900000.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,40.748.892.189,20.332.886.290,40748892189.0,20332886290.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Doanh thu cho thuê văn phòng,Dài hạn > Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,45.835.022.150,46.945.637.558,45835022150.0,46945637558.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,45.835.022.150,46.945.637.558,45835022150.0,46945637558.0
