row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
"Lãi tiền vay, trái phiếu","Lãi tiền vay, trái phiếu","Lãi tiền vay, trái phiếu",367.135.076.972,44.207.196.872,367135076972.0,44207196872.0
Dự phòng/(hoàn nhập dự phòng) giảm giáchứng khoán kinh doanh và tổn thất đầu tư,Dự phòng/(hoàn nhập dự phòng) giảm giáchứng khoán kinh doanh và tổn thất đầu tư,Dự phòng/(hoàn nhập dự phòng) giảm giáchứng khoán kinh doanh và tổn thất đầu tư,27.813.125.690,(765.375.190),27813125690.0,-765375190.0
Lãi ký quỹ,Lãi ký quỹ,Lãi ký quỹ,24.356.297.075,23.519.624.160,24356297075.0,23519624160.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,5.840.454.163,6.708.055.729,5840454163.0,6708055729.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,5.254.515.614,-,5254515614.0,
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,4.865.460.882,1.365.615.716,4865460882.0,1365615716.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,435.264.930.396,75.035.117.287,435264930396.0,75035117287.0
