row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Công ty TNHH Một thành viên Thương mại Xây dựng Cẩm Anh,Công ty TNHH Một thành viên Thương mại Xây dựng Cẩm Anh,Công ty TNHH Một thành viên Thương mại Xây dựng Cẩm Anh,8.773.817.614,-,8773817614.0,
RMM Metallhandel GMBH,RMM Metallhandel GMBH,RMM Metallhandel GMBH,7.473.234.592,6.871.886.896,7473234592.0,6871886896.0
"Indee International Trading Co., Ltd","Indee International Trading Co., Ltd","Indee International Trading Co., Ltd",-,420.934.784,,420934784.0
"Upcast Oy Co.,Ltd","Upcast Oy Co.,Ltd","Upcast Oy Co.,Ltd",-,11.050.119.208,,11050119208.0
Các khoản trả trước khác,Các khoản trả trước khác,Các khoản trả trước khác,46.592.441.374,21.688.865.637,46592441374.0,21688865637.0
Trả trước cho các bên liên quan (Thuyết minh số 35),Trả trước cho các bên liên quan (Thuyết minh số 35),Trả trước cho các bên liên quan (Thuyết minh số 35),771.185.140,-,771185140.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,63.610.678.720,40.031.806.525,63610678720.0,40031806525.0
Dự phòng trả trước ngắn hạn khó đòi,Dự phòng trả trước ngắn hạn khó đòi,Dự phòng trả trước ngắn hạn khó đòi,(16.247.061.206),(4.810.320.827),-16247061206.0,-4810320827.0
