row_label_raw,row_label_full,STT,Tên công ty,Tỷ lệ lợi ích,Tỷ lệ biểu quyết,Địa chỉ trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ biểu quyết,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động chính
1,1,1,"Công ty Cổ phầnDây cấp Điện ViệtNam (""Cadivi"")","79,76%","79,76%","Số 70-72 Nam Kỳ KhởiNghĩa, Quận 1, Thànhphó Hồ Chí Minh",Sản xuất kinhdoanh dây và cấpđiện,,0.7976000000000001,0.7976000000000001,,
2,2,2,"Công ty Cổ phầnChế tạo Điện cơ HàNội (""HEM"")","65,88%","65,88%","Km12 đường Cầu Diễn,Phường Phúc Diễn,Quận Bắc Từ Liêm, HàNội","Sản xuất, chế tạo,kinh doanh độngcơ điện và thiết bịđiện",,0.6587999999999999,0.6587999999999999,,
3,3,3,"Công ty TNHH Mộtthành viên Nănglượng GELEX(""Năng lượngGELEX"")",100%,100%,"Số 52 Lê Đại Hành, HaiBà Trưng, Hà Nội",Quản lý các khoản đầu tưtrong lĩnh vựcnăng lượng,,1.0,1.0,,
4,4,4,"Công ty TNHHGELEX Campuchia(""GELEXCampuchia"")",100%,100%,"Số 4B Đường 564,Phnom Penh,Campuchia","Kinh doanh, phânphối sân phàmthiết bị điện",,1.0,1.0,,
5,5,5,"Công ty Cổ phầnThiết bị Điện(""Thibidi"")","70,79%","70,79%","Đường số 09, KhuCông nghiệp Biên Hòa1, Đồng Nai","Sản xuất, chế tạo,kinh doanh thiết bịđiện",,0.7079000000000001,0.7079000000000001,,
6,6,6,"Công ty TNHH Mộtthành viên Thiết bịĐo Điện (""EMIC"")",100%,100%,"Số 52 Lê Đại Hành, HaiBà Trưng, Hà Nội",Sản xuất thiết bịđo điện,,1.0,1.0,,
7,7,7,"Công ty Cổ phầnK.I.P Việt Nam(""K.I.P Việt Nam"")[trước đây là Côngty Cổ phần Khí cụĐiện I]","72,40%","72,40%","Phố Hữu Nghị, PhườngXuân Khanh, Sơn Tây,Hà Nội","Sản xuất, chế tạo,kinh doanh thiết bịđiện dân dụng vàcông nghiệp",,0.7240000000000001,0.7240000000000001,,
