row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,21.999.694.475,12.526.486.606,21999694475.0,12526486606.0
Chi phí khác,Chi phí khác,Chi phí khác,24.122.264.937,25.773.991.824,24122264937.0,25773991824.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,46.121.959.412,38.300.478.430,46121959412.0,38300478430.0
