row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
"Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay",187.702.172.461,32.574.930.824,187702172461.0,32574930824.0
Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,Lãi kinh doanh chứng khoán,31.391.912.082,8.641.993.395,31391912082.0,8641993395.0
Lợi nhuận từ thanh lý các khoản đầu tư (*),Lợi nhuận từ thanh lý các khoản đầu tư (*),Lợi nhuận từ thanh lý các khoản đầu tư (*),528.320.908.637,41.554.108.299,528320908637.0,41554108299.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",63.984.043.417,160.366.291.035,63984043417.0,160366291035.0
Lãi từ việc đánh giá lại khoản đầu tư trước đây,Lãi từ việc đánh giá lại khoản đầu tư trước đây,Lãi từ việc đánh giá lại khoản đầu tư trước đây,,,,
khi mua công ty con,Lãi từ việc đánh giá lại khoản đầu tư trước đây > khi mua công ty con,khi mua công ty con,31.146.949.743,50.130.147.810,31146949743.0,50130147810.0
Lãi chênh lệch tỷ giá,Lãi từ việc đánh giá lại khoản đầu tư trước đây > Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,4.905.830.738,4.357.590.521,4905830738.0,4357590521.0
TỔNG CỘNG,Lãi từ việc đánh giá lại khoản đầu tư trước đây > TỔNG CỘNG,TỔNG CỘNG,847.451.817.078,297.625.061.884,847451817078.0,297625061884.0
