row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,344.630.758.045,119.789.766.028,344630758045.0,119789766028.0
Điều chỉnh chi phí thuế TNDN trích thiếu năm trước,Điều chỉnh chi phí thuế TNDN trích thiếu năm trước,Điều chỉnh chi phí thuế TNDN trích thiếu năm trước,2.256.361.134,-,2256361134.0,
(Thu nhập)/chi phí thuế TNDN hoãn lại,(Thu nhập)/chi phí thuế TNDN hoãn lại,(Thu nhập)/chi phí thuế TNDN hoãn lại,(3.229.922.543),357.066.668,-3229922543.0,357066668.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,343.657.196.636,120.146.832.696,343657196636.0,120146832696.0
