row_label_raw,row_label_full,Năm trước > Số dư đầu năm > - Lợi nhuận thuần trong năm (Trình bày lại),Vốn cổ phần đã phát hành > Năm trước > 1.550.000.000.000,Thặng dư vốn cổ phần > Năm trước > 66.378.000.000 > -,Vốn khác > Năm trước > 47.050.714.170 > -,Cổ phiếu quỹ > Năm trước > (5.025.000.000) > -,Chênh lệch tỷ giá hối đoái > Năm trước > 84.376.333 > -,Quỹ đầu tư phát triển > Năm trước > 123.438.566.724 > -,Lợi nhuận sau thuế chưa phân phối (Trình bày lại) > Năm trước > 744.300.401.229 > 533.670.255.704,Lợi ích cổ đông không kiểm soát (Trình bày lại) > Năm trước > 455.332.932.118 > 117.760.568.615,Đơn vị tính: VND > Năm trước > 2.981.559.990.574 > 651.430.824.319,numeric__Vốn cổ phần đã phát hành > Năm trước > 1.550.000.000.000,numeric__Thặng dư vốn cổ phần > Năm trước > 66.378.000.000 > -,numeric__Vốn khác > Năm trước > 47.050.714.170 > -,numeric__Cổ phiếu quỹ > Năm trước > (5.025.000.000) > -,numeric__Chênh lệch tỷ giá hối đoái > Năm trước > 84.376.333 > -,numeric__Quỹ đầu tư phát triển > Năm trước > 123.438.566.724 > -,numeric__Lợi nhuận sau thuế chưa phân phối (Trình bày lại) > Năm trước > 744.300.401.229 > 533.670.255.704,numeric__Lợi ích cổ đông không kiểm soát (Trình bày lại) > Năm trước > 455.332.932.118 > 117.760.568.615,numeric__Đơn vị tính: VND > Năm trước > 2.981.559.990.574 > 651.430.824.319
- Trích quỹ đầu tư phát triển,- Trích quỹ đầu tư phát triển,- Trích quỹ đầu tư phát triển,,-,-,-,-,94.344.781.743,(94.344.781.743),-,-,,,,,,94344781743.0,-94344781743.0,,
- Trích quỹ khen thưởng phúc lợi,- Trích quỹ khen thưởng phúc lợi,- Trích quỹ khen thưởng phúc lợi,,-,-,-,-,-,(48.503.385.539),(16.763.185.967),(65.266.571.506),,,,,,,-48503385539.0,-16763185967.0,-65266571506.0
- Chia cổ tức,- Chia cổ tức,- Chia cổ tức,,-,-,-,-,-,(154.500.000.000),(39.752.277.631),(194.252.277.631),,,,,,,-154500000000.0,-39752277631.0,-194252277631.0
- Công ty con trẻ cổ tức bằng cổ phiếu (Trình bày lại),- Công ty con trẻ cổ tức bằng cổ phiếu (Trình bày lại),- Công ty con trẻ cổ tức bằng cổ phiếu (Trình bày lại),,-,30.338.249.407,(1.115.259),-,2.245.407,(30.049.628.396),(289.751.159),-,,,30338249407.0,-1115259.0,,2245407.0,-30049628396.0,-289751159.0,
- Mua công ty con trong năm (Trình bày lại),- Mua công ty con trong năm (Trình bày lại),- Mua công ty con trong năm (Trình bày lại),,-,-,-,-,-,-,335.737.433.128,335.737.433.128,,,,,,,,335737433128.0,335737433128.0
- Thanh lý công ty con,- Thanh lý công ty con,- Thanh lý công ty con,,-,-,-,-,(9.117.465.668),(55.743.868.984),(64.660.541.438),(129.521.876.090),,,,,,-9117465668.0,-55743868984.0,-64660541438.0,-129521876090.0
- Mua thêm lợi ích từ cổ đông không kiểm soát (Trình bày lại),- Mua thêm lợi ích từ cổ đông không kiểm soát (Trình bày lại),- Mua thêm lợi ích từ cổ đông không kiểm soát (Trình bày lại),,-,-,-,-,-,(145.542.826.777),(72.772.378.223),(218.315.205.000),,,,,,,-145542826777.0,-72772378223.0,-218315205000.0
- Giảm khác,- Giảm khác,- Giảm khác,,-,-,-,(771.941),-,(210.355 232),(239.711.712),(450.838.885),,,,,-771941.0,,,-239711712.0,-450838885.0
Số dư cuối năm (Trình bày lại),Số dư cuối năm (Trình bày lại),Số dư cuối năm (Trình bày lại),1.550.000.000.000,66.378.000.000,77.388.963.577,(5.026.115.259),83.604.392,208.668.128.206,749.075.810.262,714.353.087.731,3.360.921.478.909,1550000000000.0,66378000000.0,77388963577.0,-5026115259.0,83604392.0,208668128206.0,749075810262.0,714353087731.0,3360921478909.0
