row_label_raw,row_label_full,Dự phòng,Chỉ phí trích trước,Khác,Tổng,numeric__Chỉ phí trích trước,numeric__Khác,numeric__Tổng
VND,VND,VND,VND,VND,VND,,,
7.700.000.000,VND > 7.700.000.000,7.700.000.000,21.501.864.501,648.515.174,29.850.379.675,21501864501.0,648515174.0,29850379675.0
3.373.400.000,VND > 3.373.400.000,3.373.400.000,2.331.413.115,(648.515.174),5.056.297.941,2331413115.0,-648515174.0,5056297941.0
11.073.400.000,VND > 11.073.400.000,11.073.400.000,23.833.277.616,-,34.906.677.616,23833277616.0,,34906677616.0
3.646.215.006,VND > 3.646.215.006,3.646.215.006,4.609.152.419,(150.893.931),8.104.473.494,4609152419.0,-150893931.0,8104473494.0
14.719.615.006,VND > 14.719.615.006,14.719.615.006,28.442.430.035,(150.893.931),43.011.151.110,28442430035.0,-150893931.0,43011151110.0
