row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối nămVND,Số đầu nămVND,Số cuối nămVND,Số đầu nămVND,,,,
"Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")","Đô la Mỹ (""USD"")",14.161.596.765,31.363.831.942,455.774.673.970,582.974.275.167,14161596765.0,31363831942.0,455774673970.0,582974275167.0
"Euro (""EUR"")","Euro (""EUR"")","Euro (""EUR"")",7.663.711,8.149.595,12.269.990,-,7663711.0,8149595.0,12269990.0,
"Đô la Singapore(""SGD"")","Đô la Singapore(""SGD"")","Đô la Singapore(""SGD"")",-,-,4.541.575,1.269.498.435,,,4541575.0,1269498435.0
"Yên Nhật (""JPY"")","Yên Nhật (""JPY"")","Yên Nhật (""JPY"")",-,-,180.378.781,1.955.031.512,,,180378781.0,1955031512.0
"Bằng Anh (""GBP"")","Bằng Anh (""GBP"")","Bằng Anh (""GBP"")",-,-,163.799.667,-,,,163799667.0,
"Na Uy Krone (""NOK"")","Na Uy Krone (""NOK"")","Na Uy Krone (""NOK"")",-,-,17.045.840,-,,,17045840.0,
