row_label_raw,row_label_full,Tên công ty,Nơi đăng ký hoạt động,Số lượng cổ phiếu nằm giữ,Tỷ lệ phần sở hữu,Tỷ lệ quyền biểu quyết nằm giữ,Hoạt động chính,numeric__Nơi đăng ký hoạt động,numeric__Số lượng cổ phiếu nằm giữ,numeric__Tỷ lệ phần sở hữu,numeric__Tỷ lệ quyền biểu quyết nằm giữ,numeric__Hoạt động chính
Công ty Cổ phần Vận tải Dầu Phương Đông Việt,Công ty Cổ phần Vận tải Dầu Phương Đông Việt,Công ty Cổ phần Vận tải Dầu Phương Đông Việt,"P806, lầu 08 Citilight Tower, số 45 Võ Thị Sáu, Phường Đakao, Quận 1, Thành phố Hồ Chí Minh",16.137.361,"51,87%","52,32%","Kinh doanh vận tải biển, kinh doanh vận tải hàng hóa bằng ô tô, kinh doanh vận tải hàng hóa đường thủy nội địa, dịch vụ môi giới hàng hải, dịch vụ cung ứng tàu biển, đại lý hàng hải, dịch vụ sửa chữa tàu biển (không hoạt động tại trụ sở), cho thuê phương tiện vận tải tàu biển, xe ô tô, xe cơ giới và khai thác đá, cát, sỏi, đất sét, dạy nghề, chuẩn bị mặt bằng.",,16137361.0,0.5186999999999999,0.5232,
Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,"Tầng 5, Tòa nhà Oriental, Số 324 Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",10.780.000,"50,50%","50,50%","Kinh doanh vận tải đầu thô và các sản phẩm khí, cung ứng dịch vụ hàng hải, sửa chữa tàu biển và phương tiện nội, thuê và cho thuê tàu biển, phương tiện vận tải khác, kinh doanh xuất khẩu các mặt hàng công, nông, ngư nghiệp, đồ dùng gia đình và cá nhân, dịch vụ tuyến dụng và cung ứng lao động trong nước, dịch vụ tư vấn, quản lý bắt động sản, lữ hành nội địa và dịch vụ phục vụ khách du lịch, sản xuất phần mềm tin học, cung cấp dịch vụ giải pháp tin học và mua bán thiết bị tin học.",,10780000.0,0.505,0.505,
Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,"Tầng 14, Tòa nhà Việt Á, Phố Duy Tân, Hà Nội",5.205.900,"52,06%","52,06%","Kinh doanh vận tải bằng ô tô dưới các hình thức vận chuyển hành khách theo hợp đồng, vận chuyển hành khách theo tuyến cố định, vận tải hàng hóa, xăng dầu, gas; kinh doanh xăng dầu, khí hóa lỏng; kinh doanh gas: chế tạo, sửa chữa bình gas, chuyển đổi phương tiện vận tải sang sử dụng nhiên liệu khí hóa lỏng; sửa xe, bảo dưỡng xe, lắp đặt phụ tùng, phương tiện vận tải.",,5205900.0,0.5206000000000001,0.5206000000000001,
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,"Lô CN08, Đường số 6, Khu công nghiệp Tịnh Phong, Xã Tịnh Phong, Huyện Sơn Tịnh, Tĩnh Quảng Ngãi",1.266.667,"50,67%","50,67%","Kinh doanh vận tải hàng hóa bằng đường bộ; đại lý tàu biển, đại lý vận tải đường biển và các dịch vụ hỗ trợ khác liên quan đến vận tải; dịch vụ hỗ trợ trực tiếp cho vận tải đường thủy, đường bộ và đường hàng không; kinh doanh kho bãi, lưu giữ hàng hóa; vận tải hành khách bằng đường bộ (trừ vận tải bằng xe buýt); vận tải hàng hóa ven biển và viễn dương; mua bán và cung ứng vật tư, trang thiết bị phục vụ ngành dầu khí, hàng hải; đại lý bán vé máy bay; dịch vụ kỹ thuật dầu khí; kinh doanh dịch vụ môi giới và cung ứng tàu biển.",,1266667.0,0.5067,0.5067,
