row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 69.404.751.619 > 67.912.508.336 > 33.813.175.492,Số đầu nămVND > 106.982.763.363 > 67.912.508.336 > 101.725.683.828,numeric__Số cuối nămVND > 69.404.751.619 > 67.912.508.336 > 33.813.175.492,numeric__Số đầu nămVND > 106.982.763.363 > 67.912.508.336 > 101.725.683.828
,,,171.130.435.447,276.620.955.527,171130435447.0,276620955527.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải thu ngắn hạn khác),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải thu ngắn hạn khác),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần phải thu ngắn hạn khác),(69.404.751.619),(106.982.763.363),-69404751619.0,-106982763363.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,101.725.683.828,169.638.192.164,101725683828.0,169638192164.0
