row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
,,,VND,VND,VND,VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,3.190.054.511,92.629.053.198,87.226.987.216,8.592.120.493,3190054511.0,92629053198.0,87226987216.0,8592120493.0
Thuế giá trị gia tăng hàng nhập khẩu,Thuế giá trị gia tăng hàng nhập khẩu,Thuế giá trị gia tăng hàng nhập khẩu,-,348.682.817,348.682.817,-,,348682817.0,348682817.0,
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,216.755.122,216.755.122,-,,216755122.0,216755122.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,25.583.427.174,116.425.553.376,125.727.270.830,16.281.709.720,25583427174.0,116425553376.0,125727270830.0,16281709720.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.633.330.704,28.151.348.701,28.349.313.780,3.435.365.625,3633330704.0,28151348701.0,28349313780.0,3435365625.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,5.000.000,5.000.000,-,,5000000.0,5000000.0,
Thuế khác,Thuế khác,Thuế khác,45.794.520,1.117.768.688,1.115.943.201,47.620.007,45794520.0,1117768688.0,1115943201.0,47620007.0
,,,32.452.606.909,238.894.161.902,242.989.952.966,28.356.815.845,32452606909.0,238894161902.0,242989952966.0,28356815845.0
