row_label_raw,row_label_full,Ông Phạm Việt Anh,Chủ tịch,numeric__Chủ tịch
Ông Nguyễn Duyên Hiểu,Ông Nguyễn Duyên Hiểu,Ông Nguyễn Duyên Hiểu,Thành viên,
Bà Nguyễn Linh Giang,Bà Nguyễn Linh Giang,Bà Nguyễn Linh Giang,Thành viên,
Ông Nguyễn Đình Thanh,Ông Nguyễn Đình Thanh,Ông Nguyễn Đình Thanh,Thành viên (bố nhiệm ngày 30 tháng 6 năm 2022),
Ông Hoàng Đức Chính,Ông Hoàng Đức Chính,Ông Hoàng Đức Chính,Thành viên (bố nhiệm ngày 30 tháng 6 năm 2022),
Bà Nguyễn Thị Thu Hường,Bà Nguyễn Thị Thu Hường,Bà Nguyễn Thị Thu Hường,Thành viên độc lập (bố nhiệm ngày 30 tháng 6 năm 2022),
Ông Đoàn Đình Thái,Ông Đoàn Đình Thái,Ông Đoàn Đình Thái,Thành viên độc lập (bố nhiệm ngày 30 tháng 6 năm 2022),
Ông Phạm Anh Tuấn,Ông Phạm Anh Tuấn,Ông Phạm Anh Tuấn,Thành viên (miễn nhiệm ngày 30 tháng 6 năm 2022),
Ông Lê Mạnh Tuấn,Ông Lê Mạnh Tuấn,Ông Lê Mạnh Tuấn,Thành viên (miễn nhiệm ngày 30 tháng 6 năm 2022),
