row_label_raw,row_label_full,Nội dung,Tỷ lệ,Số tiền (VND),numeric__Tỷ lệ,numeric__Số tiền (VND)
- Trích lập quỹ dự trữ bổ sung vốn điều lệ,- Trích lập quỹ dự trữ bổ sung vốn điều lệ,- Trích lập quỹ dự trữ bổ sung vốn điều lệ,10%,129.800.000.000,0.1,129800000000.0
- Trích lập quỹ dự phòng tài chính,- Trích lập quỹ dự phòng tài chính,- Trích lập quỹ dự phòng tài chính,10%,129.800.000.000,0.1,129800000000.0
- Trích lập quỹ khen thưởng,- Trích lập quỹ khen thưởng,- Trích lập quỹ khen thưởng,"0,5%",6.490.000.000,0.005,6490000000.0
- Trích quỹ phúc lợi,- Trích quỹ phúc lợi,- Trích quỹ phúc lợi,"0,5%",6.490.000.000,0.005,6490000000.0
