row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",655.371.663,735.860.595,655371663.0,735860595.0
2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,496.626.606.137,456.966.498.978,496626606137.0,456966498978.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,458.425.836.166,418 410 306 501,458425836166.0,
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,29.540.969.489,28.177.600.680,29540969489.0,28177600680.0
Chi khác cho nhân viên,Trong đó: > Chi khác cho nhân viên,Chi khác cho nhân viên,8.659.800.482,10.378.591.797,8659800482.0,10378591797.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,167.209.118.688,156.557.610.429,167209118688.0,156557610429.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,35.642.736.916,34.143.855.287,35642736916.0,34143855287.0
4. Chi cho hoạt động quản lý công vụ,Trong đó: > 4. Chi cho hoạt động quản lý công vụ,4. Chi cho hoạt động quản lý công vụ,169.322.050.629,185.059.176.619,169322050629.0,185059176619.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công tác phí,Trong đó: > Công tác phí,Công tác phí,9.700.537.732,6.959.233.932,9700537732.0,6959233932.0
Chi về các hoạt động đoàn thể của TCTD,Trong đó: > Chi về các hoạt động đoàn thể của TCTD,Chi về các hoạt động đoàn thể của TCTD,204.671.031,533.007.533,204671031.0,533007533.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",124.051.483.000,113.203.854.000,124051483000.0,113203854000.0
6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoán),Trong đó: > 6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoán),6. Chi phí dự phòng (không tính chi phí dự phòng rủi ro tín dụng nội và ngoại bảng; chi phí dự phòng giảm giá chứng khoán),14.648.952.332,108.600.000.000,14648952332.0,108600000000.0
Tổng cộng,Trong đó: > Tổng cộng,Tổng cộng,972.513.582.449,1.021.123.000.621,972513582449.0,1021123000621.0
