row_label_raw,row_label_full,Chỉ tiêu,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,2.595.008.136,19.850.201.293,18.853.454.156,3.591.755.273,2595008136.0,19850201293.0,18853454156.0,3591755273.0
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,83.544.285.913,329.107.734.335,251.969.392.316,160.682.627.932,83544285913.0,329107734335.0,251969392316.0,160682627932.0
3. Thuế TNCN,3. Thuế TNCN,3. Thuế TNCN,2.593.492.736,24.222.040.468,23.701.005.801,3.114.527.403,2593492736.0,24222040468.0,23701005801.0,3114527403.0
4. Thuế nhà thầu,4. Thuế nhà thầu,4. Thuế nhà thầu,16.198.441,1.061.116.114,949.153.262,128.161.293,16198441.0,1061116114.0,949153262.0,128161293.0
Tổng cộng,Tổng cộng,Tổng cộng,88.748.985.226,374.241.092.210,295.473.005.535,167.517.071.901,88748985226.0,374241092210.0,295473005535.0,167517071901.0
