row_label_raw,row_label_full,Họ và tên,Chức vụ,Ngày bổ nhiệm/Miễn nhiệm,numeric__Chức vụ,numeric__Ngày bổ nhiệm/Miễn nhiệm
Ông Phương Thành LongÔng Phan Văn TớiÔng Nguyễn Hồng HảiÔng Trần Tiến DũngÔng Lê Hồng Phương,Ông Phương Thành LongÔng Phan Văn TớiÔng Nguyễn Hồng HảiÔng Trần Tiến DũngÔng Lê Hồng Phương,Ông Phương Thành LongÔng Phan Văn TớiÔng Nguyễn Hồng HảiÔng Trần Tiến DũngÔng Lê Hồng Phương,Chủ tịch Hội đồng quản trịThành viên Hội đồng quản trịThành viên Hội đồng quản trịThành viên Hội đồng quản trịThành viên độc lập Hội đồng quản trị,,,
Ông Nguyễn Văn TrọngÔng Thái Nguyễn Hoàng Nhã,Ông Nguyễn Văn TrọngÔng Thái Nguyễn Hoàng Nhã,Ông Nguyễn Văn TrọngÔng Thái Nguyễn Hoàng Nhã,Thành viên Hội đồng quản trịThành viên độc lập Hội đồng quản trị,Bổ nhiệm ngày 26/04/2025Bổ nhiệm ngày 26/04/2025,,
