row_label_raw,row_label_full,26.293 VND/USD,"168,98 VND/JPY","numeric__168,98 VND/JPY"
19.248 VND/CAD,19.248 VND/CAD,19.248 VND/CAD,17.662 VND/AUD,
31.009 VND/EUR,31.009 VND/EUR,31.009 VND/EUR,20.512 VND/SGD,
35.503 VND/GBP,35.503 VND/GBP,35.503 VND/GBP,33.283 VND/CHF,
3.409 VND/HKD,3.409 VND/HKD,3.409 VND/HKD,4.190 VND/DKK,
"18,81 VND/KRW","18,81 VND/KRW","18,81 VND/KRW",836 VND/THB,
3.755 VND/CNY,3.755 VND/CNY,3.755 VND/CNY,,
