row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
a. Chứng khoán Nợ,a. Chứng khoán Nợ,a. Chứng khoán Nợ,19.158.176.164.643,14.096.335.329.826,19158176164643.0,14096335329826.0
"- Chứng khoán Chính phủ, chính quyền địa phương","- Chứng khoán Chính phủ, chính quyền địa phương","- Chứng khoán Chính phủ, chính quyền địa phương",6.299.943.644.063,5.403.570.279.716,6299943644063.0,5403570279716.0
- Chứng khoán Nợ do các TCTD khác trong nước phát hành,- Chứng khoán Nợ do các TCTD khác trong nước phát hành,- Chứng khoán Nợ do các TCTD khác trong nước phát hành,12.858.232.520.580,8.692.765.050.110,12858232520580.0,8692765050110.0
- Chứng khoán Nợ do các TCKT trong nước phát hành,- Chứng khoán Nợ do các TCKT trong nước phát hành,- Chứng khoán Nợ do các TCKT trong nước phát hành,-,-,,
b. Chứng khoán Vốn,- Chứng khoán Nợ do các TCKT trong nước phát hành > b. Chứng khoán Vốn,b. Chứng khoán Vốn,35.654.738.188,50.279.638.188,35654738188.0,50279638188.0
- Chứng khoán Vốn do các TCKT trong nước phát hành,- Chứng khoán Nợ do các TCKT trong nước phát hành > - Chứng khoán Vốn do các TCKT trong nước phát hành,- Chứng khoán Vốn do các TCKT trong nước phát hành,35.654.738.188,50.279.638.188,35654738188.0,50279638188.0
c. Dự phòng rủi ro chứng khoán sẵn sàng để bán,- Chứng khoán Nợ do các TCKT trong nước phát hành > c. Dự phòng rủi ro chứng khoán sẵn sàng để bán,c. Dự phòng rủi ro chứng khoán sẵn sàng để bán,-,(14.072.900.000),,-14072900000.0
Trong đó: - Dự phòng giảm giá,- Chứng khoán Nợ do các TCKT trong nước phát hành > Trong đó: - Dự phòng giảm giá,Trong đó: - Dự phòng giảm giá,-,(14.072.900.000),,-14072900000.0
- Dự phòng chung,- Dự phòng chung,- Dự phòng chung,-,-,,
- Dự phòng cụ thể,- Dự phòng cụ thể,- Dự phòng cụ thể,-,-,,
Tổng cộng,- Dự phòng cụ thể > Tổng cộng,Tổng cộng,19.193.830.902.831,14.132.542.068.014,19193830902831.0,14132542068014.0
