row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
- Các khoản phải thu nội bộ,- Các khoản phải thu nội bộ,- Các khoản phải thu nội bộ,41.659.354.271,36.943.672.733,41659354271.0,36943672733.0
- Các khoản phải thu bên ngoài,- Các khoản phải thu bên ngoài,- Các khoản phải thu bên ngoài,3.554.543.263.535,1.821.973.017.311,3554543263535.0,1821973017311.0
"+ Ký quỹ, thế chấp, cầm cố","+ Ký quỹ, thế chấp, cầm cố","+ Ký quỹ, thế chấp, cầm cố",16.986.878.535,16.495.542.845,16986878535.0,16495542845.0
+ Thuế và các khoản phải thu nhà nước,+ Thuế và các khoản phải thu nhà nước,+ Thuế và các khoản phải thu nhà nước,3.287.671,973.336.005,3287671.0,973336005.0
+ Phải thu chờ xử lý liên quan đến sự vụ tại Phòng giao dịch Đông Đô (i),+ Phải thu chờ xử lý liên quan đến sự vụ tại Phòng giao dịch Đông Đô (i),+ Phải thu chờ xử lý liên quan đến sự vụ tại Phòng giao dịch Đông Đô (i),74.900.000.000,299.081.174.274,74900000000.0,299081174274.0
+ Phải thu Công ty Cổ phần Đầu tư Infinity Group về các khoản bán tài sản gán nợ (ii),+ Phải thu Công ty Cổ phần Đầu tư Infinity Group về các khoản bán tài sản gán nợ (ii),+ Phải thu Công ty Cổ phần Đầu tư Infinity Group về các khoản bán tài sản gán nợ (ii),246.100.800.000,314.300.800.000,246100800000.0,314300800000.0
+ Phải thu Công ty TNHH Xây dựng Đầu tư và Thương mại Thái Sơn Anh (iii),+ Phải thu Công ty TNHH Xây dựng Đầu tư và Thương mại Thái Sơn Anh (iii),+ Phải thu Công ty TNHH Xây dựng Đầu tư và Thương mại Thái Sơn Anh (iii),1.558.018.000.000,-,1558018000000.0,
+ Công ty CP Chứng khoán FPT (iv),+ Công ty CP Chứng khoán FPT (iv),+ Công ty CP Chứng khoán FPT (iv),500.000.000.000,-,500000000000.0,
+ Phải thu phần vốn góp theo hợp đồng hợp tác kinh doanh (v),+ Phải thu phần vốn góp theo hợp đồng hợp tác kinh doanh (v),+ Phải thu phần vốn góp theo hợp đồng hợp tác kinh doanh (v),502.000.000.000,502.000.000.000,502000000000.0,502000000000.0
+ Phải thu tiền đặt cọc mua bất động sản,+ Phải thu tiền đặt cọc mua bất động sản,+ Phải thu tiền đặt cọc mua bất động sản,142.828.730.200,142.828.730.200,142828730200.0,142828730200.0
+ Phải thu Ông Nguyễn Minh Trọng liên quan đến các khoản bán nợ trả chậm,+ Phải thu Ông Nguyễn Minh Trọng liên quan đến các khoản bán nợ trả chậm,+ Phải thu Ông Nguyễn Minh Trọng liên quan đến các khoản bán nợ trả chậm,-,40.000.000.000,,40000000000.0
+ Phải thu Công ty Cổ phần Thanh toán Quốc Gia Việt Nam về giao dịch chuyển tiền,+ Phải thu Công ty Cổ phần Thanh toán Quốc Gia Việt Nam về giao dịch chuyển tiền,+ Phải thu Công ty Cổ phần Thanh toán Quốc Gia Việt Nam về giao dịch chuyển tiền,360.536.920.280,351.280.278.082,360536920280.0,351280278082.0
+ Các khoản phải thu khác,+ Các khoản phải thu khác,+ Các khoản phải thu khác,153.168.646.849,155.013.155.905,153168646849.0,155013155905.0
Cộng,Cộng,Cộng,3.596.202.617.806,1.858.916.690.044,3596202617806.0,1858916690044.0
