row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng số,Vốn CP thường,Vốn CP ưu đãi,Tổng số,Vốn CP thường,Vốn CP ưu đãi,,,,,,
- Vốn đầu tư của Nhà nước,- Vốn đầu tư của Nhà nước,- Vốn đầu tư của Nhà nước,469.996.600.000,469.996.600.000,-,469.996.600.000,469.996.600.000,-,469996600000.0,469996600000.0,,469996600000.0,469996600000.0,
- Vốn góp của các thành viên khác,- Vốn góp của các thành viên khác,- Vốn góp của các thành viên khác,7.693.610.120.000,7.693.610.120.000,-,4.929.603.830.000,4.929.603.830.000,-,7693610120000.0,7693610120000.0,,4929603830000.0,4929603830000.0,
- Thăng dư vốn cổ phần,- Thăng dư vốn cổ phần,- Thăng dư vốn cổ phần,98.600.000,98.600.000,-,98.600.000,98.600.000,-,98600000.0,98600000.0,,98600000.0,98600000.0,
- Vốn khác,- Vốn khác,- Vốn khác,13.470.351,13.470.351,-,13.470.351,13.470.351,-,13470351.0,13470351.0,,13470351.0,13470351.0,
Tổng cộng,Tổng cộng,Tổng cộng,8.163.718.790.351,8.163.718.790.351,-,5.399.712.500.351,5.399.712.500.351,-,8163718790351.0,8163718790351.0,,5399712500351.0,5399712500351.0,
