row_label_raw,row_label_full,col_0,Lĩnh vựcngân hàng,Lĩnh vựcquản lý nợvà khai tháctài sản,Loại trừ,Cộng,numeric__Lĩnh vựcngân hàng,numeric__Lĩnh vựcquản lý nợvà khai tháctài sản,numeric__Loại trừ,numeric__Cộng
Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,Số cuối năm,,,,
Tải sản bộ phận,Số cuối năm > Tải sản bộ phận,Tải sản bộ phận,51.310.655,545.338,(753.872),51.102.121,51310655.0,545338.0,-753872.0,51102121.0
Nợ phải trả bộ phận,Số cuối năm > Nợ phải trả bộ phận,Nợ phải trả bộ phận,47.545.836,18.303,(253.872),47.310.267,47545836.0,18303.0,-253872.0,47310267.0
Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,Số đầu năm,,,,
Tải sản bộ phận,Số đầu năm > Tải sản bộ phận,Tải sản bộ phận,42.535.123,595.594,(820.914),42.309.803,42535123.0,595594.0,-820914.0,42309803.0
Nợ phải trả bộ phận,Số đầu năm > Nợ phải trả bộ phận,Nợ phải trả bộ phận,38.847.963,32.607,(320.914),38.559.656,38847963.0,32607.0,-320914.0,38559656.0
