row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2020 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2019 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2020 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2019 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,11.431.817.603.411,12.221.693.610.446,,,11431817603411.0,12221693610446.0
02,02,02,Các khoản giảm trừ doanh thu,,(44.126.054.093),(44.285.595.670),,,-44126054093.0,-44285595670.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,21,11.387.691.549.318,12.177.408.014.776,,21.0,11387691549318.0,12177408014776.0
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,22,(10.580.124.355.813),(11.806.161.013.737),,22.0,-10580124355813.0,-11806161013737.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,807.567.193.505,371.247.001.039,,,807567193505.0,371247001039.0
21,21,21,Doanh thu hoạt động tài chính,23,89.031.582.961,106.983.072.434,,23.0,89031582961.0,106983072434.0
22,22,22,Chi phí tài chính,24,(274.544.804.736),(266.219.022.848),,24.0,-274544804736.0,-266219022848.0
23,23,23,- Trong đó: Chi phí lãi vay,,(215.669.541.825),(228.239.228.698),,,-215669541825.0,-228239228698.0
25,25,25,Chi phí bán hàng,25,(267.661.442.035),(210.156.849.457),,25.0,-267661442035.0,-210156849457.0
26,26,26,Chi phí quản lý doanh nghiệp,26,(85.601.286.175),(64.097.930.695),,26.0,-85601286175.0,-64097930695.0
30,30,30,Lợi nhuận/(lỗ) thuần từ hoạt động kinh doanh,,268.791.243.520,(62.243.729.527),,,268791243520.0,-62243729527.0
31,31,31,Thu nhập khác,,3.795.089.584,197.605.002.037,,,3795089584.0,197605002037.0
32,32,32,Chi phí khác,,(162.196.012),(1.443.511.296),,,-162196012.0,-1443511296.0
40,40,40,Lợi nhuận khác,27,3.632.893.572,196.161.490.741,,27.0,3632893572.0,196161490741.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,272.424.137.092,133.917.761.214,,,272424137092.0,133917761214.0
51,51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,28,(25.194.222.196),(42.393.419.864),,28.0,-25194222196.0,-42393419864.0
52,52,52,Thuế TNDN hoãn lại,28,-,-,,28.0,,
60,60,60,Lợi nhuận sau thuế TNDN,,247.229.914.896,91.524.341.350,,,247229914896.0,91524341350.0
