row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2020 VND,Tại ngày 31 tháng 12 năm > 2019 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2020 VND,numeric__Tại ngày 31 tháng 12 năm > 2019 VND
100,100,100,TÀI SẢN NGẮN HẠN,,4.484.297.592.270,4.454.489.242.046,,,4484297592270.0,4454489242046.0
110,110,110,Tiền và các khoản tương đương tiền,3,207.650.148.575,71.843.326.589,,3.0,207650148575.0,71843326589.0
111,111,111,Tiền,,33.960.148.575,59.468.123.932,,,33960148575.0,59468123932.0
112,112,112,Các khoản tương đương tiền,,173.690.000.000,12.375.202.657,,,173690000000.0,12375202657.0
120,120,120,Đầu tư tài chính ngắn hạn,,369.526.402.595,702.161.632.011,,,369526402595.0,702161632011.0
121,121,121,Chứng khoán kinh doanh,4(a),9.353.176,9.353.176,,,9353176.0,9353176.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,4(b),369.517.049.419,702.152.278.835,,,369517049419.0,702152278835.0
130,130,130,Các khoản phải thu ngắn hạn,,1.609.269.098.271,1.118.658.604.675,,,1609269098271.0,1118658604675.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,1.398.922.463.288,934.849.276.742,,5.0,1398922463288.0,934849276742.0
132,132,132,Trả trước cho người bán ngắn hạn,6,195.698.555.218,170.954.142.018,,6.0,195698555218.0,170954142018.0
136,136,136,Phải thu ngắn hạn khác,7(a),17.406.431.191,15.213.537.341,,,17406431191.0,15213537341.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,,(2.758.351.426),(2.358.351.426),,,-2758351426.0,-2358351426.0
140,140,140,Hàng tồn kho,,2.221.606.636.368,2.400.315.053.756,,,2221606636368.0,2400315053756.0
141,141,141,Hàng tồn kho,8,2.221.606.636.368,2.400.315.053.756,,8.0,2221606636368.0,2400315053756.0
150,150,150,Tài sản ngắn hạn khác,,76.245.306.461,161.510.625.015,,,76245306461.0,161510625015.0
151,151,151,Chi phí trả trước ngắn hạn,9(a),8.932.607.300,26.024.553.310,,,8932607300.0,26024553310.0
152,152,152,"Thuế Giá trị Gia tăng (""GTGT"") được khấu trừ",15,67.312.699.161,123.679.764.840,,15.0,67312699161.0,123679764840.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,15,-,11.806.306.865,,15.0,,11806306865.0
