row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,272.424.137.092,133.917.761.214,272424137092.0,133917761214.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,54.484.827.418,26.783.552.243,54484827418.0,26783552243.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,153.127.875,282.701.587,153127875.0,282701587.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,(15.327.166.034),-,-15327166034.0,
Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,-,15.327.166.034,,15327166034.0
U'u đãi thuế,U'u đãi thuế,U'u đãi thuế,(14.116.567.063),-,-14116567063.0,
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,25.194.222.196,42.393.419.864,25194222196.0,42393419864.0
Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,,,,
Thuế TNDN - hiện hành (*),Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng: > Thuế TNDN - hiện hành (*),Thuế TNDN - hiện hành (*),25.194.222.196,42.393.419.864,25194222196.0,42393419864.0
Thuế thu TNDN - hoãn lại,Thuế thu TNDN - hoãn lại,Thuế thu TNDN - hoãn lại,-,-,,
,,,25.194.222.196,42.393.419.864,25194222196.0,42393419864.0
