row_label_raw,row_label_full,col_0,Máy móc thiết bị VND,numeric__Máy móc thiết bị VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,
Tại ngày 1 tháng 1 năm 2020 và 31 tháng 12 năm 2020,Nguyên giá > Tại ngày 1 tháng 1 năm 2020 và 31 tháng 12 năm 2020,Tại ngày 1 tháng 1 năm 2020 và 31 tháng 12 năm 2020,169.433.832.365,169433832365.0
Khấu hao lũy kế,Khấu hao lũy kế,Khấu hao lũy kế,Khấu hao lũy kế,
Tại ngày 1 tháng 1 năm 2020,Khấu hao lũy kế > Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,7.500.028.062,7500028062.0
Khấu hao trong năm,Khấu hao lũy kế > Khấu hao trong năm,Khấu hao trong năm,11.297.707.277,11297707277.0
Tại ngày 31 tháng 12 năm 2020,Khấu hao lũy kế > Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,18.797.735.339,18797735339.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,
Tại ngày 1 tháng 1 năm 2020,Giá trị còn lại > Tại ngày 1 tháng 1 năm 2020,Tại ngày 1 tháng 1 năm 2020,161.933.804.303,161933804303.0
Tại ngày 31 tháng 12 năm 2020,Giá trị còn lại > Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,150.636.097.026,150636097026.0
