row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,33.837,815.250,849.087,33837.0,815250.0,849087.0
Hoàn nhập trong năm,Hoàn nhập trong năm,Hoàn nhập trong năm,(4.975),(635.807),(640.782),-4975.0,-635807.0,-640782.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(3.933),(3.933),,-3933.0,-3933.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,28.862,175.510,204.372,28862.0,175510.0,204372.0
