row_label_raw,row_label_full,col_0,Trái phiếu thường triệu đồng,Chứng chỉ tiền gửi triệu đồng,Tổng cộng triệu đồng,numeric__Trái phiếu thường triệu đồng,numeric__Chứng chỉ tiền gửi triệu đồng,numeric__Tổng cộng triệu đồng
Dưới 12 tháng (Dưới 366 ngày)- Bằng VND,Dưới 12 tháng (Dưới 366 ngày)- Bằng VND,Dưới 12 tháng (Dưới 366 ngày)- Bằng VND,-,3.007.144,3.007.144,,3007144.0,3007144.0
Từ 12 tháng đến 5 năm(Từ 366 - 1826 ngày)- Bằng VND,Từ 12 tháng đến 5 năm(Từ 366 - 1826 ngày)- Bằng VND,Từ 12 tháng đến 5 năm(Từ 366 - 1826 ngày)- Bằng VND,8.400.000,192.370,8.592.370,8400000.0,192370.0,8592370.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,8.400.000,3.199.514,11.599.514,8400000.0,3199514.0,11599514.0
