row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,752.329,894.033,1.646.362,752329.0,894033.0,1646362.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,131.463,285.770,417.233,131463.0,285770.0,417233.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(669.938),(669.938),,-669938.0,-669938.0
Dự phòng giảm khác,Dự phòng giảm khác,Dự phòng giảm khác,-,(1.698),(1.698),,-1698.0,-1698.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,883.792,508.167,1.391.959,883792.0,508167.0,1391959.0
