row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 2,
Báo cáo cửa Ban Điều hành,Thông tin chung > Báo cáo cửa Ban Điều hành,Báo cáo cửa Ban Điều hành,3,3.0
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,4 - 5,
Báo cáo tình hình tài chính riêng,Báo cáo tình hình tài chính riêng,Báo cáo tình hình tài chính riêng,6 - 8,
Báo cáo kết quả hoạt động riêng,Báo cáo tình hình tài chính riêng > Báo cáo kết quả hoạt động riêng,Báo cáo kết quả hoạt động riêng,9,9.0
Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,Báo cáo lưu chuyển tiền tệ riêng,10 – 11,
Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,Thuyết minh báo cáo tài chính riêng,12 – 70,
