row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2022triệu đồng,Ngày 31 tháng 12năm 2021triệu đồng,numeric__Ngày 31 tháng 12năm 2022triệu đồng,numeric__Ngày 31 tháng 12năm 2021triệu đồng
Tiền gửi các TCTD khác,Tiền gửi các TCTD khác,Tiền gửi các TCTD khác,29.264.324,34.126.856,29264324.0,34126856.0
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,13.404.487,8.195.306,13404487.0,8195306.0
- Bằng VND,- Bằng VND,- Bằng VND,13.002.923,7.757.912,13002923.0,7757912.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,401.564,437.394,401564.0,437394.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,15.859.837,25.931.550,15859837.0,25931550.0
- Bằng VND,- Bằng VND,- Bằng VND,15.151.837,19.034.550,15151837.0,19034550.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,708.000,6.897.000,708000.0,6897000.0
Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,21.034.295,33.956.664,21034295.0,33956664.0
Bằng VND,Bằng VND,Bằng VND,9.345.443,21.843.606,9345443.0,21843606.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,11.688.852,12.113.058,11688852.0,12113058.0
,,,50.298.619,68.083.520,50298619.0,68083520.0
