row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2015VND,2014VND,,
Công ty Cổ phần May Nhà Bè,Công ty Cổ phần May Nhà Bè,Công ty Cổ phần May Nhà Bè,Công ty Cổ phần May Nhà Bè,Công ty Cổ phần May Nhà Bè,,
Cổ tức,Công ty Cổ phần May Nhà Bè > Cổ tức,Cổ tức,12.600.000.000,12.600.000.000,12600000000.0,12600000000.0
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần May Nhà Bè > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,40.049.408.621,47.003.426.397,40049408621.0,47003426397.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần May Nhà Bè > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,4.024.392.607,17.315.259.061,4024392607.0,17315259061.0
Công ty Cổ phần May Bình Minh,Công ty Cổ phần May Bình Minh,Công ty Cổ phần May Bình Minh,Công ty Cổ phần May Bình Minh,Công ty Cổ phần May Bình Minh,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần May Bình Minh > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,19.200.000,21.971.675.461,19200000.0,21971675461.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần May Bình Minh > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,125.545.455,4.771.088.521,125545455.0,4771088521.0
Cổ tức,Công ty Cổ phần May Bình Minh > Cổ tức,Cổ tức,1.417.500.000,2.700.000.000,1417500000.0,2700000000.0
Tổng Công ty Cổ phần May 10,Tổng Công ty Cổ phần May 10,Tổng Công ty Cổ phần May 10,Tổng Công ty Cổ phần May 10,Tổng Công ty Cổ phần May 10,,
Bán hàng hóa và cung cấp dịch vụ,Tổng Công ty Cổ phần May 10 > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,22.356.701.250,53.751.045.246,22356701250.0,53751045246.0
Mua hàng hóa và dịch vụ,Tổng Công ty Cổ phần May 10 > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,19.913.445.237,-,19913445237.0,
Cổ tức,Tổng Công ty Cổ phần May 10 > Cổ tức,Cổ tức,7.102.360.000,5.637.502.500,7102360000.0,5637502500.0
Góp vốn đầu tư,Tổng Công ty Cổ phần May 10 > Góp vốn đầu tư,Góp vốn đầu tư,5.918.600.000,-,5918600000.0,
Công ty Cổ phần Đệt May Quảng Phú,Công ty Cổ phần Đệt May Quảng Phú,Công ty Cổ phần Đệt May Quảng Phú,Công ty Cổ phần Đệt May Quảng Phú,Công ty Cổ phần Đệt May Quảng Phú,,
