row_label_raw,row_label_full,col_0,2015VND,2014VNDĐã điều chỉnh lại,numeric__2015VND,numeric__2014VNDĐã điều chỉnh lại
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,129.390.455.110,88.294.920.264,129390455110.0,88294920264.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,52.307.285.638,79.352.431.529,52307285638.0,79352431529.0
Tăng do hợp nhất công ty con mới,Tăng do hợp nhất công ty con mới,Tăng do hợp nhất công ty con mới,5.932.527.126,5.788.111.550,5932527126.0,5788111550.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(52.640.524.438),(44.005.888.514),-52640524438.0,-44005888514.0
Giảm do mất quyền kiểm soát với các công ty con,Giảm do mất quyền kiểm soát với các công ty con,Giảm do mất quyền kiểm soát với các công ty con,(1.711.155.440),(39.119.719),-1711155440.0,-39119719.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,133.278.587.996,129.390.455.110,133278587996.0,129390455110.0
