row_label_raw,row_label_full,col_0,2015VND,2014VND,numeric__2015VND,numeric__2014VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,627.261.336.353,530.296.612.207,627261336353.0,530296612207.0
Thuế tính theo thuế suất của Công ty mẹ -Tập đoàn Đệt May Việt Nam,Thuế tính theo thuế suất của Công ty mẹ -Tập đoàn Đệt May Việt Nam,Thuế tính theo thuế suất của Công ty mẹ -Tập đoàn Đệt May Việt Nam,137.997.493.998,116.665.254.686,137997493998.0,116665254686.0
Uu đãi thuế,Uu đãi thuế,Uu đãi thuế,(3.602.812.509),(2.956.203.509),-3602812509.0,-2956203509.0
Ảnh hưởng của các mức thuế suất khác áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất khác áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất khác áp dụng cho các công ty con,(10.771.658.330),(11.216.687.342),-10771658330.0,-11216687342.0
Chỉ phí không được khấu trừ thuế,Chỉ phí không được khấu trừ thuế,Chỉ phí không được khấu trừ thuế,2.227.154.718,5.431.421.084,2227154718.0,5431421084.0
Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,(72.320.811.859),(87.173.018.315),-72320811859.0,-87173018315.0
Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,Lỗ tính thuế được sử dụng,(235.434.104),(565.976.794),-235434104.0,-565976794.0
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,41.840.593.178,45.357.052.809,41840593178.0,45357052809.0
Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,167.402.938,170.477.273,167402938.0,170477273.0
,,,95.301.928.030,65.712.319.892,95301928030.0,65712319892.0
