row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2025 > VND,Năm 2024 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2025 > VND,numeric__Năm 2024 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23,787.700.000,1.694.485.715,,23.0,787700000.0,1694485715.0
02,02,02,2. Các khoản giảm trừ doanh thu,,-,-,,,,
10,02 > 10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,787.700.000,1.694.485.715,,,787700000.0,1694485715.0
11,02 > 11,11,4. Giá vốn hàng bán,24,-,310.531.534,,24.0,,310531534.0
20,02 > 20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,787.700.000,1.383.954.181,,,787700000.0,1383954181.0
21,02 > 21,21,6. Doanh thu hoạt động tài chính,25,212.776.275.083,160.567.505.529,,25.0,212776275083.0,160567505529.0
22,02 > 22,22,7. Chi phí tài chính,26,(1.401.634.003),(31.878.015.694),,26.0,-1401634003.0,-31878015694.0
23,02 > 23,23,Trong đó: Chi phí lãi vay,,12.502.328.768,15.984.835.453,,,12502328768.0,15984835453.0
25,25,25,8. Chi phí bán hàng,,-,-,,,,
26,25 > 26,26,9. Chi phí quản lý doanh nghiệp,27,158.178.549.322,144.295.009.613,,27.0,158178549322.0,144295009613.0
30,25 > 30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,56.787.059.764,49.534.465.791,,,56787059764.0,49534465791.0
31,25 > 31,31,11. Thu nhập khác,28,15.912.135,3.726.443.820,,28.0,15912135.0,3726443820.0
32,25 > 32,32,12. Chi phí khác,29,369.093.619,1.547.286.178,,29.0,369093619.0,1547286178.0
40,25 > 40,40,13. Lợi nhuận khác,,(353.181.484),2.179.157.642,,,-353181484.0,2179157642.0
50,25 > 50,50,14. Tổng lợi nhuận kế toán trước thuế,,56.433.878.280,51.713.623.433,,,56433878280.0,51713623433.0
51,25 > 51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,30,-,-,,30.0,,
60,25 > 60,60,16. Lợi nhuận sau thuế thu nhập doanh nghiệp,,56.433.878.280,51.713.623.433,,,56433878280.0,51713623433.0
