row_label_raw,row_label_full,col_0,col_1,31/12/2025,01/01/2025,numeric__col_1,numeric__31/12/2025,numeric__01/01/2025
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),- Công cụ dụng cụ chờ phân bổ,15.337.034,15.492.051,,15337034.0,15492051.0
a),a) > a),a),- Chi phí sửa chữa,100.809.998,109.002.067,,100809998.0,109002067.0
a),a) > a),a),,116.147.032,124.494.118,,116147032.0,124494118.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),- Công cụ dụng cụ chờ phân bổ,80.971.678,147.805.667,,80971678.0,147805667.0
b),b) > b),b),- Chi phí sửa chữa tài sản và lắp đặt nội thất văn phòng,317.975.134,3.081.135.165,,317975134.0,3081135165.0
b),b) > b),b),- Chi phí thẻ hội viên sân golf Phú Mỹ,1.626.081.135,1.678.962.075,,1626081135.0,1678962075.0
b),b) > b),b),- Giá trị lợi thế kinh doanh (*),54.689.115.746,73.991.096.966,,54689115746.0,73991096966.0
b),b) > b),b),,56.714.143.693,78.898.999.873,,56714143693.0,78898999873.0
