row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Tiền gửi có kỳ hạn,Ngắn hạn > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,2.029.627.669.140,2.112.925.996.194,2029627669140.0,2112925996194.0
Dài hạn,Dài hạn,Dài hạn,,,,
Tiền gửi có kỳ hạn,Dài hạn > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,90.215.000.000,50.215.000.000,90215000000.0,50215000000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,2.119.842.669.140,2.163.140.996.194,2119842669140.0,2163140996194.0
