row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Đơn vị tính: VND > Số cuối năm > Giá trị,Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Đơn vị tính: VND > Số cuối năm > Giá trị,numeric__Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay ngắn hạn ngân hàng(Thuyết minh số 22.1),Vay ngắn hạn > Vay ngắn hạn ngân hàng(Thuyết minh số 22.1),Vay ngắn hạn ngân hàng(Thuyết minh số 22.1),104.661.289.130,104.661.289.130,285.998.270.992,(258.124.597.647),132.534.962.475,132.534.962.475,104661289130.0,104661289130.0,285998270992.0,-258124597647.0,132534962475.0,132534962475.0
Vay ngắn hạn đối tượngkhác (*),Vay ngắn hạn > Vay ngắn hạn đối tượngkhác (*),Vay ngắn hạn đối tượngkhác (*),6.328.804.124,6.328.804.124,-,(678.804.124),5.650.000.000,5.650.000.000,6328804124.0,6328804124.0,,-678804124.0,5650000000.0,5650000000.0
Vay dài hạn đến hạn tràngân hàng(Thuyết minh số 22.2),Vay ngắn hạn > Vay dài hạn đến hạn tràngân hàng(Thuyết minh số 22.2),Vay dài hạn đến hạn tràngân hàng(Thuyết minh số 22.2),1.560.000.000,1.560.000.000,1.410.952.078,(2.782.000.000),188.952.078,188.952.078,1560000000.0,1560000000.0,1410952078.0,-2782000000.0,188952078.0,188952078.0
TỔNG CỘNG,Vay ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,112.550.093.254,112.550.093.254,287.409.223.070,(261.585.401.771),138.373.914.553,138.373.914.553,112550093254.0,112550093254.0,287409223070.0,-261585401771.0,138373914553.0,138373914553.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng(Thuyết minh số 22.2),Vay dài hạn > Vay ngân hàng(Thuyết minh số 22.2),Vay ngân hàng(Thuyết minh số 22.2),1.410.952.078,1.410.952.078,-,(1.410.952.078),-,-,1410952078.0,1410952078.0,,-1410952078.0,,
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.410.952.078,1.410.952.078,-,(1.410.952.078),-,-,1410952078.0,1410952078.0,,-1410952078.0,,
