row_label_raw,row_label_full,Giá trị đầu tư: > Số đầu năm > Biến động trong năm > Số cuối năm,Công ty TNHHSản xuất Nguyênliệu Giấy Việt NhậtCái Lân > Giá trị đầu tư: > 26.139.084.964 > 121.495.500.000 > 147.634.584.964,Công ty TNHHSản xuất Nguyênliệu Giấy Việt NhậtVũng Áng > Giá trị đầu tư: > 12.401.394.337 > - > 12.401.394.337,Công ty TNHHViệt Thành Thái > Giá trị đầu tư: > 44.899.768.758 > - > 44.899.768.758,Công ty TNHHNăng lượng táitạo Uni-VinaforChâu Đức > Giá trị đầu tư: > 41.292.000.000 > - > 41.292.000.000,Công ty TNHHYamaha Motor > Giá trị đầu tư: > 220.216.336.563 > - > 220.216.336.563,Công ty Cổ phần Nguyênliệu giấy và gỗTân Thành > Giá trị đầu tư: > 903.000.000 > - > 903.000.000,Đơn vị tính: VNDTổng cộng > Giá trị đầu tư: > 432.079.467.098 > 121.366.499.026 > 553.445.966.124,numeric__Công ty TNHHSản xuất Nguyênliệu Giấy Việt NhậtCái Lân > Giá trị đầu tư: > 26.139.084.964 > 121.495.500.000 > 147.634.584.964,numeric__Công ty TNHHSản xuất Nguyênliệu Giấy Việt NhậtVũng Áng > Giá trị đầu tư: > 12.401.394.337 > - > 12.401.394.337,numeric__Công ty TNHHViệt Thành Thái > Giá trị đầu tư: > 44.899.768.758 > - > 44.899.768.758,numeric__Công ty TNHHNăng lượng táitạo Uni-VinaforChâu Đức > Giá trị đầu tư: > 41.292.000.000 > - > 41.292.000.000,numeric__Công ty TNHHYamaha Motor > Giá trị đầu tư: > 220.216.336.563 > - > 220.216.336.563,numeric__Công ty Cổ phần Nguyênliệu giấy và gỗTân Thành > Giá trị đầu tư: > 903.000.000 > - > 903.000.000,numeric__Đơn vị tính: VNDTổng cộng > Giá trị đầu tư: > 432.079.467.098 > 121.366.499.026 > 553.445.966.124
Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,,,,,,,
Số đầu năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số đầu năm,Số đầu năm,33.452.734.977,28.039.998.445,4.620.577.597,(2.173.989.304),797.068.958.964,-,905.060.972.228,33452734977.0,28039998445.0,4620577597.0,-2173989304.0,797068958964.0,,905060972228.0
Biến động trong năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Biến động trong năm,Biến động trong năm,13.219.487.510,(1.224.547.768),(192.009.900),(479.346.533),39.532.713.855,-,63.386.970.423,13219487510.0,-1224547768.0,-192009900.0,-479346533.0,39532713855.0,,63386970423.0
Số cuối năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số cuối năm,Số cuối năm,46.672.222.487,26.815.450.677,4.428.567.697,(2.653.335.837),836.601.672.819,,968.447.942.651,46672222487.0,26815450677.0,4428567697.0,-2653335837.0,836601672819.0,,968447942651.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,,,,,,,
Số đầu năm,Giá trị còn lại: > Số đầu năm,Số đầu năm,59.591.819.941,40.441.392.782,49.520.346.355,39.118.010.696,1.017.285.295.527,903.000.000,1.337.140.439.326,59591819941.0,40441392782.0,49520346355.0,39118010696.0,1017285295527.0,903000000.0,1337140439326.0
Số cuối năm,Giá trị còn lại: > Số cuối năm,Số cuối năm,194.306.807.451,39.216.845.014,49.328.336.455,38.638.664.163,1.056.818.009.382,903.000.000,1.521.893.908.775,194306807451.0,39216845014.0,49328336455.0,38638664163.0,1056818009382.0,903000000.0,1521893908775.0
