row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,85.230.248.289,85.230.248.289,71.143.661.816,71.143.661.816,85230248289.0,85230248289.0,71143661816.0,71143661816.0
- Công ty Cổ phần Hoàng Sơn Việt Nam,- Công ty Cổ phần Hoàng Sơn Việt Nam,- Công ty Cổ phần Hoàng Sơn Việt Nam,8.333.734.945,8.333.734.945,-,-,8333734945.0,8333734945.0,,
- Công ty Cổ phần GMI Việt Nam,- Công ty Cổ phần GMI Việt Nam,- Công ty Cổ phần GMI Việt Nam,8.803.250.927,8.803.250.927,-,-,8803250927.0,8803250927.0,,
- Công ty TNHH MTV Hưng Gia Phát Gia Lai,- Công ty TNHH MTV Hưng Gia Phát Gia Lai,- Công ty TNHH MTV Hưng Gia Phát Gia Lai,-,-,3.803.850.421,3.803.850.421,,,3803850421.0,3803850421.0
- Công ty TNHH Thương mại Dịch vụ Thiên An Hung,- Công ty TNHH Thương mại Dịch vụ Thiên An Hung,- Công ty TNHH Thương mại Dịch vụ Thiên An Hung,-,-,3.211.692.000,3.211.692.000,,,3211692000.0,3211692000.0
- Công ty TNHH Bao bì Tấn Đạt,- Công ty TNHH Bao bì Tấn Đạt,- Công ty TNHH Bao bì Tấn Đạt,2.406.846.301,2.406.846.301,2.375.167.669,2.375.167.669,2406846301.0,2406846301.0,2375167669.0,2375167669.0
- Phải trả đối tượng khác,- Phải trả đối tượng khác,- Phải trả đối tượng khác,65.686.416.116,65.686.416.116,61.752.951.726,61.752.951.726,65686416116.0,65686416116.0,61752951726.0,61752951726.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,85.230.248.289,85.230.248.289,71.143.661.816,71.143.661.816,85230248289.0,85230248289.0,71143661816.0,71143661816.0
