row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.213.600.258.112,977.833.014.676,1213600258112.0,977833014676.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,288.474.497.189,269.718.725.972,288474497189.0,269718725972.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,43.110.778.001,47.099.384.670,43110778001.0,47099384670.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,157.292.158.026,142.581.204.564,157292158026.0,142581204564.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,13.869.898.897,16.272.687.341,13869898897.0,16272687341.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,147.440.641.368,185.004.998.549,147440641368.0,185004998549.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.863.788.231.593,1.638.510.015.772,1863788231593.0,1638510015772.0
