row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,6.339.661.925,5.587.731.214,6339661925.0,5587731214.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,498.568.723,808.562.278,498568723.0,808562278.0
(Hoàn nhập)/trích lập dự phòng tổn thất các khoản đầu tư tài chính dài hạn,(Hoàn nhập)/trích lập dự phòng tổn thất các khoản đầu tư tài chính dài hạn,(Hoàn nhập)/trích lập dự phòng tổn thất các khoản đầu tư tài chính dài hạn,(270.418.500),270.418.500,-270418500.0,270418500.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,1.701.480.368,1.265.442.002,1701480368.0,1265442002.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,8.269.292.516,7.932.153.994,8269292516.0,7932153994.0
