row_label_raw,row_label_full,Bên liên quan > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),Mối quan hệ > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),Nội dung nghiệp vụ > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),Số cuối năm > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),Số đầu năm > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),numeric__Mối quan hệ > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),numeric__Nội dung nghiệp vụ > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),numeric__Số cuối năm > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),numeric__Số đầu năm > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1)
Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật Vũng Áng,Công ty liên kết,Bán hàng hóa,73.010.369.414,44.463.475.957,,,73010369414.0,44463475957.0
Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty liên kết,Bán hàng hóa,3.898.536.897,3.725.010.158,,,3898536897.0,3725010158.0
Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật,Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật,Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật,Công ty liên kết,Phí quản lý,963.309.738,126.230.400,,,963309738.0,126230400.0
Công ty TNHH Sản xuất Nguyên liệu giấy Việt nhật Cái Lân,Công ty TNHH Sản xuất Nguyên liệu giấy Việt nhật Cái Lân,Công ty TNHH Sản xuất Nguyên liệu giấy Việt nhật Cái Lân,Công ty liên kết,Phí quản lý,563.263.200,-,,,563263200.0,
Xí nghiệp chế biến Lâm sản Quy nhơn - Chỉ nhánh Công ty Cổ phần Kon Hà Nừng,Xí nghiệp chế biến Lâm sản Quy nhơn - Chỉ nhánh Công ty Cổ phần Kon Hà Nừng,Xí nghiệp chế biến Lâm sản Quy nhơn - Chỉ nhánh Công ty Cổ phần Kon Hà Nừng,Công ty liên kết,Doanh thu bán hàng và cung cấp dịch vụ,369.702.630,-,,,369702630.0,
Công ty TNHH Yamaha Motor Việt Nam,Công ty TNHH Yamaha Motor Việt Nam,Công ty TNHH Yamaha Motor Việt Nam,Công ty liên kết,Cho thuê văn phòng và các dịch vụ phụ trợ khác,47.970.309,49.579.043,,,47970309.0,49579043.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,78.853.152.188,48.364.295.558,,,78853152188.0,48364295558.0
