row_label_raw,row_label_full,Giá trị đầu tư: > Số đầu năm > Biến động trong năm > Số cuối năm,Công ty Cổ phần19/5 Đoàn Hùng > Giá trị đầu tư: > 2.139.792.559 > - > 2.139.792.559,Công ty Cổ phầnCờ Đồ > Giá trị đầu tư: > 11.525.782.967 > - > 11.525.782.967,Công ty Cổ phầnGỗ lạng Buôn MaThuột > Giá trị đầu tư: > 2.570.995.921 > - > 2.570.995.921,Công ty Cổ phầnKon Hà Nùng > Giá trị đầu tư: > 1.945.917.957 > - > 1.945.917.957,Công ty Cổ phầnLâm đặc sản Mâytre xuất khẩu > Giá trị đầu tư: > 1.115.926.139 > - > 1.115.926.139,Công ty Cổ phầnLâm nghiệp 19 > Giá trị đầu tư: > 8.054.284.341 > - > 8.054.284.341,Đơn vị tính: VNDCông ty Cổ phầnCơ khí Lâmnghiệp Sài Gòn > Giá trị đầu tư: > 3.169.651.235 > - > 3.169.651.235,numeric__Công ty Cổ phần19/5 Đoàn Hùng > Giá trị đầu tư: > 2.139.792.559 > - > 2.139.792.559,numeric__Công ty Cổ phầnCờ Đồ > Giá trị đầu tư: > 11.525.782.967 > - > 11.525.782.967,numeric__Công ty Cổ phầnGỗ lạng Buôn MaThuột > Giá trị đầu tư: > 2.570.995.921 > - > 2.570.995.921,numeric__Công ty Cổ phầnKon Hà Nùng > Giá trị đầu tư: > 1.945.917.957 > - > 1.945.917.957,numeric__Công ty Cổ phầnLâm đặc sản Mâytre xuất khẩu > Giá trị đầu tư: > 1.115.926.139 > - > 1.115.926.139,numeric__Công ty Cổ phầnLâm nghiệp 19 > Giá trị đầu tư: > 8.054.284.341 > - > 8.054.284.341,numeric__Đơn vị tính: VNDCông ty Cổ phầnCơ khí Lâmnghiệp Sài Gòn > Giá trị đầu tư: > 3.169.651.235 > - > 3.169.651.235
Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,,,,,,,
Số đầu năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số đầu năm,Số đầu năm,446.637.131,2.103.067.057,215.196.821,783.692.629,150.613.610,3.855.647.244,(1.778.819.153),446637131.0,2103067057.0,215196821.0,783692629.0,150613610.0,3855647244.0,-1778819153.0
Biến động trong năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Biến động trong năm,Biến động trong năm,(170.203.027),(244.331.816),(53.458.630),31.734.619,(47.245.209),2.812.074.879,(211.924.805),-170203027.0,-244331816.0,-53458630.0,31734619.0,-47245209.0,2812074879.0,-211924805.0
Số cuối năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số cuối năm,Số cuối năm,276.434.104,1.858.735.241,161.738.191,815.427.248,103.368.401,6.667.722.123,(1.990.743.958),276434104.0,1858735241.0,161738191.0,815427248.0,103368401.0,6667722123.0,-1990743958.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,,,,,,,
Số đầu năm,Giá trị còn lại: > Số đầu năm,Số đầu năm,2.586.429.690,13.628.850.024,2.786.192.742,2.729.610.586,1.266.539.749,11.909.931.585,1.390.832.082,2586429690.0,13628850024.0,2786192742.0,2729610586.0,1266539749.0,11909931585.0,1390832082.0
Số cuối năm,Giá trị còn lại: > Số cuối năm,Số cuối năm,2.416.226.663,13.384.518.208,2.732.734.112,2.761.345.205,1.219.294.540,14.722.006.464,1.178.907.277,2416226663.0,13384518208.0,2732734112.0,2761345205.0,1219294540.0,14722006464.0,1178907277.0
