row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Công ty Cổ phần Tập đoàn Đức Tường,Công ty Cổ phần Tập đoàn Đức Tường,Công ty Cổ phần Tập đoàn Đức Tường,294.517.918.500,174.604.298.661,294517918500.0,174604298661.0
Công ty Mua Bán Điện - Tập đoàn Điện lực Việt Nam,Công ty Mua Bán Điện - Tập đoàn Điện lực Việt Nam,Công ty Mua Bán Điện - Tập đoàn Điện lực Việt Nam,146.353.088.121,174.925.600.357,146353088121.0,174925600357.0
Tổng Công ty Điện lực Miền Bắc,Tổng Công ty Điện lực Miền Bắc,Tổng Công ty Điện lực Miền Bắc,99.082.548.973,962.886.100,99082548973.0,962886100.0
Công ty TNHH Furukawa Automotive Parts (Việt Nam),Công ty TNHH Furukawa Automotive Parts (Việt Nam),Công ty TNHH Furukawa Automotive Parts (Việt Nam),67.680.307.312,-,67680307312.0,
Tổng Công ty Điện lực Miền Nam,Tổng Công ty Điện lực Miền Nam,Tổng Công ty Điện lực Miền Nam,32.349.107.500,93.603.342.761,32349107500.0,93603342761.0
Công ty Cổ phần Điện máy Thành phố Hồ Chí Minh,Công ty Cổ phần Điện máy Thành phố Hồ Chí Minh,Công ty Cổ phần Điện máy Thành phố Hồ Chí Minh,-,105.226.814.025,,105226814025.0
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,1.244.017.426.194,1.101.730.454.565,1244017426194.0,1101730454565.0
,,,1.884.000.396.600,1.651.053.396.469,1884000396600.0,1651053396469.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu ngắn hạn của khách hàng là các bên liên quan (Chỉ tiết tại Thuyết minh số 38),Trong đó: > Phải thu ngắn hạn của khách hàng là các bên liên quan (Chỉ tiết tại Thuyết minh số 38),Phải thu ngắn hạn của khách hàng là các bên liên quan (Chỉ tiết tại Thuyết minh số 38),440.916.790.269,2.569.982.770,440916790269.0,2569982770.0
