row_label_raw,row_label_full,col_0,Số đầu nămVND,Tăng trong nămVND,Phần lợi nhuận từ công ty liên kết > Lợi nhuận từ kết quả kinh doanh trong nămVND,Phần lợi nhuận từ công ty liên kết > Cổ tức nhận đượcVND,Phần lợi nhuận từ công ty liên kết > Phân phối quỹ và điều chỉnh khácVND,Số cuối nămVND,numeric__Số đầu nămVND,numeric__Tăng trong nămVND,numeric__Phần lợi nhuận từ công ty liên kết > Lợi nhuận từ kết quả kinh doanh trong nămVND,numeric__Phần lợi nhuận từ công ty liên kết > Cổ tức nhận đượcVND,numeric__Phần lợi nhuận từ công ty liên kết > Phân phối quỹ và điều chỉnh khácVND,numeric__Số cuối nămVND
Tổng Công ty Thiết bị điện Đông Anh - Công ty Cổ phần (i),Tổng Công ty Thiết bị điện Đông Anh - Công ty Cổ phần (i),Tổng Công ty Thiết bị điện Đông Anh - Công ty Cổ phần (i),519.515.904.394,665.985.740.213,20.898.116.438,(29.936.266.000),(2.005.980.000),1.174.457.515.045,519515904394.0,665985740213.0,20898116438.0,-29936266000.0,-2005980000.0,1174457515045.0
Công ty TNHH S.A.S - CTAMAD (ii),Công ty TNHH S.A.S - CTAMAD (ii),Công ty TNHH S.A.S - CTAMAD (ii),248.037.346.845,-,67.162.852.184,(61.425.000.000),(7.333.041.806),246.442.157.223,248037346845.0,,67162852184.0,-61425000000.0,-7333041806.0,246442157223.0
,,,767.553.251.239,665.985.740.213,88.060.968.622,(91.361.266.000),(9.339.021.806),1.420.899.672.268,767553251239.0,665985740213.0,88060968622.0,-91361266000.0,-9339021806.0,1420899672268.0
